com.samsung.health.skin_temperature,6302031,3
stat_m1,stat_m2,baseline,start_time,binning_data,stat_n,tag_id,lower_bound,update_time,create_time,client_data_id,upper_bound,max,min,client_data_ver,temperature,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
33.73725,1138.5294,33.798862,2024-10-04 22:59:00.000,0ea8df81-baec-4b5a-9dba-9df09d4147df.binning_data.json,325,31301,32.05738,2024-10-05 04:48:01.180,2024-10-05 04:48:01.180,,35.540344,34.85237,32.75602,,33.73725,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-05 04:42:00.000,0ea8df81-baec-4b5a-9dba-9df09d4147df,
33.826344,1144.7709,33.80168,2024-10-05 23:24:00.000,20f75793-7c9c-471b-9691-6ced66cd030f.binning_data.json,62,31301,32.05805,2024-10-06 00:54:52.447,2024-10-06 00:54:52.447,,35.545315,34.83778,32.68471,,33.826344,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-06 00:42:00.000,20f75793-7c9c-471b-9691-6ced66cd030f,
34.79496,1210.8777,33.797237,2024-10-06 19:27:00.000,55a78c2c-44b2-405f-b21e-5ba37a9d36f9.binning_data.json,260,31301,32.05465,2024-10-07 00:13:57.748,2024-10-07 00:13:57.748,,35.539825,35.99902,33.789474,,34.79496,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-07 00:08:00.000,55a78c2c-44b2-405f-b21e-5ba37a9d36f9,
34.612606,1198.2158,33.819603,2024-10-07 00:51:00.000,07afcb6f-5850-4e5f-b8e8-a1ca0a869439.binning_data.json,221,31301,32.049625,2024-10-07 04:55:35.995,2024-10-07 04:55:35.995,,35.589577,36.22211,33.94907,,34.612606,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-07 04:50:00.000,07afcb6f-5850-4e5f-b8e8-a1ca0a869439,
34.78866,1210.4277,33.841602,2024-10-08 00:20:00.000,fd302aac-d6f6-4a43-a134-169a1e73f993.binning_data.json,199,31301,32.072254,2024-10-08 04:05:12.968,2024-10-08 04:05:12.968,,35.61095,35.678543,34.02353,,34.78866,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-08 04:00:00.000,fd302aac-d6f6-4a43-a134-169a1e73f993,
33.95355,1152.9097,33.852463,2024-10-08 21:41:00.000,37a51058-f34e-4030-b1c3-b81191ce7915.binning_data.json,86,31301,32.06283,2024-10-08 23:52:54.587,2024-10-08 23:52:54.587,,35.642094,34.43529,33.628998,,33.95355,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-08 23:28:00.000,37a51058-f34e-4030-b1c3-b81191ce7915,
33.42147,1117.4681,33.860893,2024-10-08 23:44:00.000,06a48a26-35e0-4a58-adf6-a70b9436d5d4.binning_data.json,200,31301,32.05639,2024-10-09 03:14:05.344,2024-10-09 03:14:05.344,,35.665394,34.95608,32.508553,,33.42147,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-09 03:14:00.000,06a48a26-35e0-4a58-adf6-a70b9436d5d4,
33.4829,1121.8373,33.849617,2024-10-09 20:24:00.000,e7522727-c8c8-4c3a-bc27-ed13f05a49bf.binning_data.json,417,31301,32.050205,2024-10-10 03:44:56.544,2024-10-10 03:44:56.544,,35.649033,34.804977,31.937164,,33.4829,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-10 03:44:00.000,e7522727-c8c8-4c3a-bc27-ed13f05a49bf,
33.784454,1141.8153,33.83886,2024-10-10 21:37:00.000,c74661ad-82be-4435-a4e4-e2256b27daa5.binning_data.json,280,31301,32.020348,2024-10-11 02:39:21.828,2024-10-11 02:39:21.828,,35.65737,34.953434,32.26439,,33.784454,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-11 02:34:00.000,c74661ad-82be-4435-a4e4-e2256b27daa5,
31.829353,1013.20685,33.820503,2024-10-11 02:45:00.000,f0208f37-67d3-4ea2-b0bc-cf4a440458e0.binning_data.json,91,31301,31.996819,2024-10-11 04:24:56.072,2024-10-11 04:24:56.072,,35.644188,32.619785,31.453802,,31.829353,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-11 04:19:00.000,f0208f37-67d3-4ea2-b0bc-cf4a440458e0,
34.271957,1174.7467,33.79795,2024-10-11 22:21:00.000,3ac91e71-3acf-4deb-9155-610331665484.binning_data.json,290,31301,31.937029,2024-10-12 03:55:01.382,2024-10-12 03:55:01.382,,35.65887,35.199436,33.42152,,34.271957,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-12 03:30:00.000,3ac91e71-3acf-4deb-9155-610331665484,
34.211975,1170.5747,33.814465,2024-10-12 23:23:00.000,57a916e0-9aec-428e-8f13-3e5a6afe61cb.binning_data.json,139,31301,31.97179,2024-10-13 02:05:03.466,2024-10-13 02:05:03.466,,35.65714,34.74551,33.562656,,34.211975,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-13 01:57:00.000,57a916e0-9aec-428e-8f13-3e5a6afe61cb,
36.25889,1315.3507,33.82099,2024-10-13 09:22:00.000,a7b86694-1721-476d-97d5-2f185d0f18fc.binning_data.json,92,31301,31.988844,2024-10-13 11:31:58.172,2024-10-13 11:31:58.172,,35.65314,37.743935,35.122086,,36.25889,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-13 11:06:00.000,a7b86694-1721-476d-97d5-2f185d0f18fc,
33.98369,1155.2635,33.84721,2024-10-13 22:28:00.000,8f6ae51d-2016-4894-9ecf-fbcbd42d8352.binning_data.json,258,31301,31.952438,2024-10-14 03:11:45.614,2024-10-14 03:11:45.614,,35.74198,35.28312,33.110733,,33.98369,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-14 03:06:00.000,8f6ae51d-2016-4894-9ecf-fbcbd42d8352,
33.240604,1105.2598,33.851204,2024-10-14 22:12:00.000,5266e649-ce0c-4b11-b8cd-333055a127a0.binning_data.json,267,31301,31.972647,2024-10-15 03:24:41.087,2024-10-15 03:24:41.087,,35.729763,34.45039,32.180885,,33.240604,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-15 02:58:00.000,5266e649-ce0c-4b11-b8cd-333055a127a0,
34.337723,1179.1692,33.879585,2024-10-15 07:26:00.000,27d522e8-41ee-4c12-9f2a-62153f3041de.binning_data.json,76,31301,32.052116,2024-10-15 09:19:46.925,2024-10-15 09:19:46.925,,35.707054,34.8314,33.681747,,34.337723,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-15 09:01:00.000,27d522e8-41ee-4c12-9f2a-62153f3041de,
33.543243,1125.6864,33.883583,2024-10-15 23:23:00.000,5ffd00dd-f4ba-4f8a-a6f3-3faa8325fa1c.binning_data.json,280,31301,32.061363,2024-10-16 04:53:18.374,2024-10-16 04:53:18.374,,35.705803,34.96085,32.0744,,33.543243,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-16 04:23:00.000,5ffd00dd-f4ba-4f8a-a6f3-3faa8325fa1c,
34.213352,1170.7096,33.858715,2024-10-16 09:45:00.000,d3e1d40f-6bce-4d57-a90d-4a20bfeb4d37.binning_data.json,111,31301,32.038803,2024-10-16 12:22:00.629,2024-10-16 12:22:00.629,,35.678623,34.8857,33.617474,,34.213352,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-16 11:54:00.000,d3e1d40f-6bce-4d57-a90d-4a20bfeb4d37,
34.389584,1182.7015,33.86318,2024-10-17 00:34:00.000,9590fdd6-6f60-42bd-9ef7-4f8d3773d6e4.binning_data.json,104,31301,32.05101,2024-10-17 02:41:59.078,2024-10-17 02:41:59.078,,35.675343,34.95928,34.054874,,34.389584,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-17 02:41:00.000,9590fdd6-6f60-42bd-9ef7-4f8d3773d6e4,
33.90269,1149.684,33.894672,2024-10-17 19:29:00.000,969e5a94-6d0b-45f8-9926-999f4abeb888.binning_data.json,524,31301,32.09402,2024-10-18 05:03:46.224,2024-10-18 05:03:46.224,,35.695328,34.997833,32.60052,,33.90269,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-18 04:33:00.000,969e5a94-6d0b-45f8-9926-999f4abeb888,
32.328007,1046.0005,33.856636,2024-10-18 23:38:00.000,1230aefa-a800-4a52-9204-2170ece6dce8.binning_data.json,375,31301,32.082664,2024-10-19 06:13:35.714,2024-10-19 06:13:35.714,,35.630608,34.941727,31.203627,,32.328007,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-19 06:13:00.000,1230aefa-a800-4a52-9204-2170ece6dce8,
34.958225,1222.2639,33.76188,2024-10-20 05:28:00.000,d4cc5c66-ebba-43d8-80db-2d04c3ae5834.binning_data.json,80,31301,31.879087,2024-10-20 07:31:02.339,2024-10-20 07:31:02.339,,35.64467,35.435955,33.59023,,34.958225,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-20 07:06:00.000,d4cc5c66-ebba-43d8-80db-2d04c3ae5834,
34.17104,1167.872,33.80112,2024-10-20 09:23:00.000,80c2cfd1-475f-4332-8c72-8293457ef497.binning_data.json,66,31301,31.917126,2024-10-20 11:08:16.935,2024-10-20 11:08:16.935,,35.685112,35.309612,33.7557,,34.17104,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-20 10:43:00.000,80c2cfd1-475f-4332-8c72-8293457ef497,
34.92144,1219.5231,33.804073,2024-10-20 14:22:00.000,486a486b-9527-4a23-827a-33273e5be3c1.binning_data.json,66,31301,31.924778,2024-10-20 16:12:58.896,2024-10-20 16:12:58.896,,35.683372,35.192917,34.771027,,34.92144,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-20 15:48:00.000,486a486b-9527-4a23-827a-33273e5be3c1,
33.45192,1120.3522,33.812927,2024-10-21 19:14:00.000,f42edc9a-20d4-408e-8ae4-7f5c994f16df.binning_data.json,502,31301,31.930916,2024-10-22 04:15:45.793,2024-10-22 04:15:45.793,,35.69494,34.74658,30.751902,,33.45192,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-22 03:50:00.000,f42edc9a-20d4-408e-8ae4-7f5c994f16df,
33.441944,1118.6536,33.79755,2024-10-22 23:25:00.000,878f1d3d-6455-407e-9afb-4ad344c1b62e.binning_data.json,193,31301,31.857666,2024-10-23 03:00:22.847,2024-10-23 03:00:22.847,,35.73744,34.351448,32.399075,,33.441944,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-23 03:00:00.000,878f1d3d-6455-407e-9afb-4ad344c1b62e,
34.237877,1173.2606,33.8276,2024-10-23 20:08:00.000,73e9d157-67b4-412a-9a8c-33169b04b28b.binning_data.json,357,31301,31.945082,2024-10-24 02:50:41.989,2024-10-24 02:50:41.989,,35.710114,35.791225,31.68264,,34.237877,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-24 02:20:00.000,73e9d157-67b4-412a-9a8c-33169b04b28b,
33.81063,1143.942,33.865543,2024-10-24 19:49:00.000,89c29d6f-5d62-4ed2-8a3b-fca704027cf0.binning_data.json,496,31301,31.980442,2024-10-25 04:27:14.323,2024-10-25 04:27:14.323,,35.750645,35.523254,32.330566,,33.81063,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-25 04:27:00.000,89c29d6f-5d62-4ed2-8a3b-fca704027cf0,
34.473404,1188.4923,33.85196,2024-10-25 09:06:00.000,c1fee8c6-8fd9-464d-9666-6db9d01f92e6.binning_data.json,89,31301,31.971638,2024-10-25 11:20:52.603,2024-10-25 11:20:52.603,,35.73228,34.858402,34.036663,,34.473404,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-25 10:55:00.000,c1fee8c6-8fd9-464d-9666-6db9d01f92e6,
33.776558,1141.757,33.85846,2024-10-26 13:32:00.000,e580f5ee-39b6-42ca-884f-55c3a13d6ead.binning_data.json,47,31301,31.983076,2024-10-26 15:03:31.365,2024-10-26 15:03:31.365,,35.733845,35.370945,32.60875,,33.776558,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-26 14:38:00.000,e580f5ee-39b6-42ca-884f-55c3a13d6ead,
33.4821,1121.7404,33.812798,2024-10-26 18:31:00.000,9f8e885c-0440-43ad-8fc8-244a68e66d7c.binning_data.json,468,31301,31.94068,2024-10-27 02:42:11.013,2024-10-27 02:42:11.013,,35.684917,34.87527,31.574547,,33.4821,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-27 02:42:00.000,9f8e885c-0440-43ad-8fc8-244a68e66d7c,
32.990685,1088.435,33.81538,2024-10-28 02:23:00.000,3789c856-70be-4a81-b3d8-d415fb03aa18.binning_data.json,75,31301,31.924152,2024-10-28 04:06:04.590,2024-10-28 04:06:04.590,,35.706604,33.401814,32.51121,,32.990685,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-28 04:01:00.000,3789c856-70be-4a81-b3d8-d415fb03aa18,
34.15301,1166.6312,33.79993,2024-10-28 18:42:00.000,87f523b6-1d4e-4469-ad88-1f6636ba998c.binning_data.json,408,31301,31.890379,2024-10-29 01:42:23.418,2024-10-29 01:42:23.418,,35.709484,35.394505,33.119793,,34.15301,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-29 01:42:00.000,87f523b6-1d4e-4469-ad88-1f6636ba998c,
34.14635,1166.4319,33.794323,2024-10-29 20:12:00.000,0eb692a5-0f8b-4a79-8a47-d2983c98bb16.binning_data.json,388,31301,31.914143,2024-10-30 03:13:18.007,2024-10-30 03:13:18.007,,35.6745,35.669006,32.86307,,34.14635,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-30 03:03:00.000,0eb692a5-0f8b-4a79-8a47-d2983c98bb16,
35.158318,1236.5829,33.810513,2024-10-30 05:56:00.000,968e9c62-8eaf-4927-bb18-3769d590de50.binning_data.json,72,31301,31.946543,2024-10-30 07:50:51.157,2024-10-30 07:50:51.157,,35.674488,35.943844,34.12471,,35.158318,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-30 07:25:00.000,968e9c62-8eaf-4927-bb18-3769d590de50,
33.600536,1129.3473,33.821922,2024-10-30 21:55:00.000,0431abc7-3871-4019-9327-6fdfd5b6bc6f.binning_data.json,178,31301,31.946018,2024-10-31 01:41:00.773,2024-10-31 01:41:00.773,,35.697826,34.731857,32.41396,,33.600536,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-10-31 01:17:00.000,0431abc7-3871-4019-9327-6fdfd5b6bc6f,
33.770115,1141.3541,33.83745,2024-10-31 20:38:00.000,709c2abf-67d1-4868-9d0f-b5b5a32be98b.binning_data.json,405,31301,31.976381,2024-11-01 03:42:23.487,2024-11-01 03:42:23.487,,35.698517,35.433292,31.768314,,33.770115,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-01 03:42:00.000,709c2abf-67d1-4868-9d0f-b5b5a32be98b,
34.911606,1218.9857,33.849266,2024-11-01 21:12:00.000,9703e054-f830-4ab3-b092-5662fbc15ad3.binning_data.json,129,31301,31.979454,2024-11-01 23:40:44.877,2024-11-01 23:40:44.877,,35.71908,35.698017,34.241947,,34.911606,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-01 23:35:00.000,9703e054-f830-4ab3-b092-5662fbc15ad3,
32.973732,1087.7548,33.870037,2024-11-03 23:16:00.000,19c1ff73-7dfe-46b0-aed4-d882a8a34149.binning_data.json,215,31301,31.971989,2024-11-04 03:26:20.800,2024-11-04 03:26:20.800,,35.768085,34.085274,31.520576,,32.973732,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-04 03:07:00.000,19c1ff73-7dfe-46b0-aed4-d882a8a34149,
33.910706,1150.0051,33.79593,2024-11-04 23:23:00.000,36ef7289-18cb-4119-8bea-2ce8a1054d0e.binning_data.json,205,31301,31.888674,2024-11-05 03:14:43.520,2024-11-05 03:14:43.520,,35.70318,34.377953,33.330143,,33.910706,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-05 03:09:00.000,36ef7289-18cb-4119-8bea-2ce8a1054d0e,
33.93342,1151.7129,33.774254,2024-11-05 21:43:00.000,d363837f-f87f-415e-85e1-25901495192e.binning_data.json,405,31301,31.895296,2024-11-06 04:49:28.188,2024-11-06 04:49:28.188,,35.65321,34.993374,32.92524,,33.93342,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-06 04:43:00.000,d363837f-f87f-415e-85e1-25901495192e,
33.868004,1147.5677,33.788933,2024-11-06 21:26:00.000,15caff61-9362-4f07-8594-53fe1371bb66.binning_data.json,317,31301,32.823704,2024-11-07 03:04:13.641,2024-11-07 03:04:13.641,,35.03565,35.314663,32.533085,,33.868004,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-07 02:59:00.000,15caff61-9362-4f07-8594-53fe1371bb66,
34.399364,1183.5781,33.807903,2024-11-07 19:30:00.000,5075377e-2bf4-4123-b785-1e6616d01687.binning_data.json,527,31301,32.846622,2024-11-08 05:05:25.363,2024-11-08 05:05:25.363,,35.055244,35.378914,32.859856,,34.399364,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-08 04:38:00.000,5075377e-2bf4-4123-b785-1e6616d01687,
34.620388,1198.9559,33.853863,2024-11-10 08:50:00.000,c04ff0fb-d0a1-4c66-9219-827eccae35ef.binning_data.json,175,31301,32.900486,2024-11-10 12:11:31.260,2024-11-10 12:11:31.260,,35.095184,35.679264,33.25385,,34.620388,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-10 12:05:00.000,c04ff0fb-d0a1-4c66-9219-827eccae35ef,
34.897137,1217.9697,33.83644,2024-11-10 21:11:00.000,377097b1-285c-43ff-b13e-ede1a56a6147.binning_data.json,277,31301,32.836864,2024-11-11 02:30:38.859,2024-11-11 02:30:38.859,,35.110386,35.684353,34.190647,,34.897137,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-11 02:05:00.000,377097b1-285c-43ff-b13e-ede1a56a6147,
34.131985,1165.4424,33.86892,2024-11-11 19:54:00.000,64aab6b2-6003-4227-84bf-2607977d012b.binning_data.json,354,31301,32.877914,2024-11-12 02:14:59.448,2024-11-12 02:14:59.448,,35.127613,35.51326,33.18029,,34.131985,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-12 02:05:00.000,64aab6b2-6003-4227-84bf-2607977d012b,
33.48884,1122.0403,33.897476,2024-11-12 17:42:00.000,06e407ee-84eb-40a6-9b9d-59446e2054f4.binning_data.json,465,31301,32.883705,2024-11-13 01:48:52.617,2024-11-13 01:48:52.617,,35.176197,35.131535,32.072227,,33.48884,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-13 01:48:00.000,06e407ee-84eb-40a6-9b9d-59446e2054f4,
34.18894,1169.461,33.881664,2024-11-13 17:49:00.000,cd9b88fa-edbe-4123-a912-3454442f3c4f.binning_data.json,477,31301,32.851707,2024-11-14 02:04:29.988,2024-11-14 02:04:29.988,,35.19625,35.31647,32.102512,,34.18894,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-14 02:04:00.000,cd9b88fa-edbe-4123-a912-3454442f3c4f,
34.150326,1166.4055,33.89291,2024-11-14 22:15:00.000,99d1299c-b584-4245-bdf7-e81dbbe9ecde.binning_data.json,208,31301,32.766823,2024-11-15 02:07:29.494,2024-11-15 02:07:29.494,,35.21178,34.998047,33.421677,,34.150326,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-15 02:02:00.000,99d1299c-b584-4245-bdf7-e81dbbe9ecde,
33.865997,1147.3954,33.89895,2024-11-15 18:43:00.000,2d9ce477-decb-4675-9ce9-fb752d19cbae.binning_data.json,413,31301,32.802525,2024-11-16 01:56:00.641,2024-11-16 01:56:00.641,,35.21179,35.430363,32.18059,,33.865997,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-16 01:55:00.000,2d9ce477-decb-4675-9ce9-fb752d19cbae,
33.985195,1155.7285,33.97038,2024-11-16 19:12:00.000,0f3b887e-38b5-434a-9af1-951114101dc8.binning_data.json,537,31301,32.828873,2024-11-17 04:53:07.050,2024-11-17 04:53:07.050,,35.233032,35.37105,31.73524,,33.985195,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-17 04:28:00.000,0f3b887e-38b5-434a-9af1-951114101dc8,
33.815727,1143.9327,33.95283,2024-11-17 19:01:00.000,2283f066-efc5-493d-bf87-3c018180d052.binning_data.json,397,31301,32.6347,2024-11-18 02:00:19.230,2024-11-18 02:00:19.230,,35.228203,34.79168,32.332108,,33.815727,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-18 02:00:00.000,2283f066-efc5-493d-bf87-3c018180d052,
34.769882,1209.1224,33.94663,2024-11-18 21:58:00.000,9cbeea7b-ad54-4c38-ba75-f628a386da0d.binning_data.json,230,31301,32.620953,2024-11-19 02:11:43.602,2024-11-19 02:11:43.602,,35.208363,35.78843,34.08721,,34.769882,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-19 02:11:00.000,9cbeea7b-ad54-4c38-ba75-f628a386da0d,
34.323532,1178.2368,33.99808,2024-11-19 18:34:00.000,3443c6e7-3bbe-490e-891d-98e7f49a90a0.binning_data.json,414,31301,32.730247,2024-11-20 01:51:01.430,2024-11-20 01:51:01.430,,35.25161,35.865417,33.754776,,34.323532,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-20 01:48:00.000,3443c6e7-3bbe-490e-891d-98e7f49a90a0,
34.244137,1172.8745,34.025814,2024-11-20 20:09:00.000,e0405bce-6be6-4c88-b497-e580a817ed82.binning_data.json,255,31301,32.79187,2024-11-21 01:11:01.998,2024-11-21 01:11:01.998,,35.315723,35.273117,33.505283,,34.244137,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-21 00:44:00.000,e0405bce-6be6-4c88-b497-e580a817ed82,
33.10249,1096.4106,34.031643,2024-11-22 20:01:00.000,7279e324-83fa-4dfb-b734-d52dd575581e.binning_data.json,457,31301,32.841198,2024-11-23 03:58:52.536,2024-11-23 03:58:52.536,,35.302444,35.047913,31.69496,,33.10249,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-23 03:53:00.000,7279e324-83fa-4dfb-b734-d52dd575581e,
33.734512,1138.9023,33.98282,2024-11-23 19:56:00.000,171d25a1-f21f-4a84-a0c2-8b8a43a2e76c.binning_data.json,266,31301,32.797523,2024-11-24 00:45:08.802,2024-11-24 00:45:08.802,,35.286293,35.086235,31.753963,,33.734512,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-24 00:39:00.000,171d25a1-f21f-4a84-a0c2-8b8a43a2e76c,
32.013042,1025.6604,34.003216,2024-11-24 22:48:00.000,175bdfc0-4c8a-4652-92f3-eb60a5db1b12.binning_data.json,70,31301,32.79846,2024-11-25 00:47:38.816,2024-11-25 00:47:38.816,,35.296844,33.51947,30.691347,,32.013042,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-11-25 00:18:00.000,175bdfc0-4c8a-4652-92f3-eb60a5db1b12,
34.930595,1220.3982,33.986473,2024-11-25 19:44:00.000,6abbab69-6ef8-4574-958d-9eba64b787aa.binning_data.json,346,31301,32.74783,2024-11-26 02:03:12.153,2024-11-26 02:03:12.153,,35.253086,36.036797,33.975597,,34.930595,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-11-26 01:51:00.000,6abbab69-6ef8-4574-958d-9eba64b787aa,
34.041946,1159.0662,34.027218,2024-11-26 19:25:00.000,36a1597b-22d3-444c-a1c0-5e591e1cb89a.binning_data.json,365,31301,32.802452,2024-11-27 01:54:50.288,2024-11-27 01:54:50.288,,35.31654,35.177494,33.08104,,34.041946,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-11-27 01:49:00.000,36a1597b-22d3-444c-a1c0-5e591e1cb89a,
34.07789,1161.4685,34.0121,2024-11-27 18:16:00.000,b67b1114-993d-4e08-be1a-2638c73fd84b.binning_data.json,454,31301,32.746304,2024-11-28 02:12:30.925,2024-11-28 02:12:30.925,,35.265835,34.88277,32.92252,,34.07789,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-11-28 02:07:00.000,b67b1114-993d-4e08-be1a-2638c73fd84b,
33.470722,1121.075,34.02443,2024-11-28 20:21:00.000,a9d5c853-00c4-408f-8d66-404a3e59aaaa.binning_data.json,401,31301,32.77307,2024-11-29 03:42:36.550,2024-11-29 03:42:36.550,,35.273773,34.54885,30.63108,,33.470722,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-11-29 03:17:00.000,a9d5c853-00c4-408f-8d66-404a3e59aaaa,
33.850468,1146.5032,34.01019,2024-11-29 19:23:00.000,02a097f6-fe55-4652-9f5f-0e42a2f30dee.binning_data.json,319,31301,32.76921,2024-11-30 01:07:08.839,2024-11-30 01:07:08.839,,35.227226,34.921326,31.700768,,33.850468,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-11-30 01:02:00.000,02a097f6-fe55-4652-9f5f-0e42a2f30dee,
32.455345,1053.5911,34.00432,2024-11-30 01:17:00.000,ecf8205c-8bd3-4864-a120-87c733f26a4a.binning_data.json,228,31301,32.715786,2024-11-30 05:54:50.396,2024-11-30 05:54:50.396,,35.211933,33.4446,31.700283,,32.455345,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-11-30 05:26:00.000,ecf8205c-8bd3-4864-a120-87c733f26a4a,
34.525524,1192.3191,33.950745,2024-11-30 22:20:00.000,18e93795-af6e-4689-b9ac-68fd00da2074.binning_data.json,190,31301,32.60202,2024-12-01 02:05:49.231,2024-12-01 02:05:49.231,,35.145927,35.339535,33.34221,,34.525524,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-01 01:52:00.000,18e93795-af6e-4689-b9ac-68fd00da2074,
33.0908,1095.1178,33.962925,2024-12-01 03:47:00.000,766222b3-5c0c-4783-bd50-f15050810d0a.binning_data.json,222,31301,32.637268,2024-12-01 07:51:57.433,2024-12-01 07:51:57.433,,35.155144,33.77467,32.422924,,33.0908,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-01 07:44:00.000,766222b3-5c0c-4783-bd50-f15050810d0a,
34.272377,1175.384,33.941853,2024-12-01 21:39:00.000,5a28e8ee-49e5-49c4-83d1-1c95fd1b93b3.binning_data.json,266,31301,32.627525,2024-12-02 02:27:23.476,2024-12-02 02:27:23.476,,35.106518,35.498474,32.833614,,34.272377,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-02 02:22:00.000,5a28e8ee-49e5-49c4-83d1-1c95fd1b93b3,
34.199406,1169.8069,33.973896,2024-12-02 22:49:00.000,3a5dc685-8b48-4381-addb-f20500dbc9ef.binning_data.json,162,31301,32.679283,2024-12-03 01:49:49.620,2024-12-03 01:49:49.620,,35.17075,35.139946,33.228874,,34.199406,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-03 01:49:00.000,3a5dc685-8b48-4381-addb-f20500dbc9ef,
