com.samsung.shealth.exercise.weather,6302031,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,,2024-11-28 10:12:32.590,13.022466,,20.NNE,Mist,,1,TWC,2024-11-28 10:25:57.505,2024-11-28 10:25:57.505,1,80.17627,27.0,76,UTC+0530,tFCCLQvz7k,06fc0e43-d483-438d-9d03-5deab87cc67d,com.sec.android.app.shealth,km/h,,27.0,4,974ac330-7fc2-48c8-91b9-4c41ef3eb1a3,
,,2024-11-29 04:27:32.703,13.036778,,350.N,Cloudy,,1,TWC,2024-11-29 04:48:20.635,2024-11-29 04:48:20.635,1,80.14891,22.0,98,UTC+0530,tFCCLQvz7k,133fe02e-6456-4bed-9d3a-f805bf10c540,com.sec.android.app.shealth,km/h,,19.0,3,45760b9f-69f9-4854-9417-9367cf12315a,
,,2024-11-29 13:43:14.542,13.022523,,350.N,Mist,,1,TWC,2024-11-29 14:05:57.374,2024-11-29 14:05:57.374,1,80.1755,24.0,92,UTC+0530,tFCCLQvz7k,86c46fdd-99f4-479f-bec4-fdfde856e0dc,com.sec.android.app.shealth,km/h,,24.0,4,cc300efe-8259-4a11-ad82-5877a62cf79b,
,,2024-11-29 16:45:20.173,13.027288,,0.N,Cloudy,,1,TWC,2024-11-29 17:18:28.281,2024-11-29 17:18:28.281,1,80.15961,23.0,97,UTC+0530,tFCCLQvz7k,501a5b81-03f2-47a0-b4b0-b7afc84794be,com.sec.android.app.shealth,km/h,,23.0,3,8c8a3415-5db0-4b43-b7eb-51b31b1be53f,
,,2024-12-03 02:28:34.940,13.038534,,150.SSE,Mist,,1,TWC,2024-12-03 02:42:44.217,2024-12-03 02:42:44.217,1,80.14834,27.0,90,UTC+0530,tFCCLQvz7k,0ff43145-55ba-4a4b-8ecc-904d61d45d53,com.sec.android.app.shealth,km/h,,8.0,4,5e0b8172-54f2-41b5-a2f4-af89d26164ca,
,,2024-12-03 04:50:07.891,13.02445,,200.SSW,Mist,,1,TWC,2024-12-03 05:09:47.844,2024-12-03 05:09:47.844,1,80.17716,30.0,79,UTC+0530,tFCCLQvz7k,96bdf1fa-27d0-4fcc-9793-2a8d21748fd6,com.sec.android.app.shealth,km/h,,14.0,4,5ed2d496-3dfa-4a73-a944-9c8367544090,
,,2024-12-09 17:34:23.427,13.022946,,40.NE,Mist,,1,TWC,2024-12-09 18:17:42.734,2024-12-09 18:17:42.734,1,80.175835,27.0,89,UTC+0530,tFCCLQvz7k,91506028-6d5b-4ef2-b9d0-b83f95b75925,com.sec.android.app.shealth,km/h,,8.0,4,49115a3b-69c1-4cf2-b764-60805fbd298a,
,,2024-12-10 09:13:35.943,13.038217,,40.NE,Haze,,1,TWC,2024-12-10 09:28:23.976,2024-12-10 09:28:23.976,1,80.14824,29.0,73,UTC+0530,tFCCLQvz7k,6b64876e-6334-4d4b-ad87-17492f62e01c,com.sec.android.app.shealth,km/h,,19.0,4,064c7cec-d5e1-42fd-a84b-3cba215cc26e,
,,2024-12-13 05:14:36.642,13.02235,,60.ENE,Mist,,1,TWC,2024-12-13 05:14:43.275,2024-12-13 05:14:43.275,1,80.1754,28.0,83,UTC+0530,tFCCLQvz7k,2406461f-94f9-410f-87ed-a41ea32be75b,com.sec.android.app.shealth,km/h,,13.0,4,1a639240-8a3c-447b-a32a-34a8f76ff271,
,,2024-12-17 15:59:19.530,13.034597,,0.N,Cloudy,,1,TWC,2024-12-17 16:15:21.339,2024-12-17 16:15:21.339,1,80.15589,23.0,83,UTC+0530,tFCCLQvz7k,c2b8957d-a363-4861-a609-a734786c9494,com.sec.android.app.shealth,km/h,,16.0,3,fe8d9db5-e46d-4ac0-af3e-b9e851ddbd29,
,,2024-12-20 04:15:30.678,13.038256,,330.NNW,Mist,,1,TWC,2024-12-20 04:40:14.729,2024-12-20 04:40:14.729,1,80.14785,26.0,90,UTC+0530,tFCCLQvz7k,9b7da024-c1f8-467e-a96c-f33842b64eb4,com.sec.android.app.shealth,km/h,,16.0,4,6dfb88ce-c8f5-457e-8f9c-1ddbd43a15ed,
,,2024-12-21 01:19:00.262,13.038226,,320.NW,Fog,,1,TWC,2024-12-21 01:31:08.405,2024-12-21 01:31:08.405,1,80.14818,25.0,91,UTC+0530,tFCCLQvz7k,79c789a6-5f4d-4c72-801c-c1c819116c41,com.sec.android.app.shealth,km/h,,6.0,4,a4502512-6f03-45a3-a1f6-557f8c67dad5,
,,2024-12-21 02:45:05.333,13.022341,,330.NNW,Mist,,1,TWC,2024-12-21 02:59:56.381,2024-12-21 02:59:56.381,1,80.1759,26.0,90,UTC+0530,tFCCLQvz7k,9e97b1e5-d2a0-4abd-958d-4f522019c9bd,com.sec.android.app.shealth,km/h,,8.0,4,79ac768c-db70-4a1c-a025-a97b2d420cd5,
,,2024-12-24 15:31:04.516,13.023601,,340.NNW,Fog,,1,TWC,2024-12-25 00:59:35.056,2024-12-25 00:59:35.056,1,80.17694,24.0,90,UTC+0530,tFCCLQvz7k,cd474e22-19ba-4afe-9a95-5b1e7402919d,com.sec.android.app.shealth,km/h,,16.0,4,764972e3-eb74-4f93-b4ae-8cfd9d565936,
,,2024-12-25 00:59:49.045,13.03832,,340.NNW,Fog,,1,TWC,2024-12-25 01:15:11.577,2024-12-25 01:15:11.577,1,80.14839,23.0,91,UTC+0530,tFCCLQvz7k,6c92da05-e351-4a0b-8ab0-ee197f433db3,com.sec.android.app.shealth,km/h,,13.0,4,ba689dac-f748-4eea-84a0-5a2ec9f8c040,
,,2024-12-25 02:37:37.232,13.022318,,340.NNW,Fog,,1,TWC,2024-12-25 02:52:41.754,2024-12-25 02:52:41.754,1,80.18368,24.0,90,UTC+0530,tFCCLQvz7k,8a4d6c42-cf67-4f63-ba08-5248c63b79e1,com.sec.android.app.shealth,km/h,,13.0,4,e153b495-bcc1-49f9-95a1-73f6551fe832,
,,2024-12-25 12:54:26.237,13.025435,,330.NNW,Cloudy,,1,TWC,2024-12-25 16:40:20.638,2024-12-25 16:40:20.638,1,80.17559,23.0,100,UTC+0530,tFCCLQvz7k,3e8d933b-9abf-488c-9bdc-d035e5166e8d,com.sec.android.app.shealth,km/h,,11.0,3,7ac241a9-03df-4507-a511-08436596e975,
,,2024-12-25 16:40:34.267,13.038719,,350.N,Mostly Cloudy,,1,TWC,2024-12-25 19:25:02.581,2024-12-25 19:25:02.581,1,80.148384,24.0,97,UTC+0530,tFCCLQvz7k,ddf03543-2908-4179-b21b-be431d3f9112,com.sec.android.app.shealth,km/h,,18.0,3,4317bd14-08d5-447d-bd52-38782f8e12ba,
,,2024-12-25 19:35:44.978,13.049608,,0.N,Cloudy,,1,TWC,2024-12-25 20:05:41.748,2024-12-25 20:05:41.748,1,80.20914,24.0,99,UTC+0530,tFCCLQvz7k,b38bebda-010a-45ba-a682-3ccc3859b5c4,com.sec.android.app.shealth,km/h,,16.0,3,0c660c9e-bbe1-4473-9b05-103e3e9761df,
,,2024-12-31 03:37:23.502,13.038479,,10.N,Fog,,1,TWC,2024-12-31 04:17:18.689,2024-12-31 04:17:18.689,1,80.14822,26.0,90,UTC+0530,tFCCLQvz7k,ff38cd59-e7e6-4522-83c9-7c65752dfe82,com.sec.android.app.shealth,km/h,,14.0,4,aada8267-fb16-42a2-aef9-df83eab4ad47,
,,2024-12-31 14:18:51.583,13.034895,,30.NNE,Mist,,1,TWC,2024-12-31 15:14:03.374,2024-12-31 15:14:03.374,1,80.15535,26.0,85,UTC+0530,tFCCLQvz7k,da07f46c-0a2b-4f37-ab97-21290d5ce053,com.sec.android.app.shealth,km/h,,13.0,4,c226fcc5-b5de-4402-8d6b-6a4304dd7593,
,,2025-01-01 12:52:16.809,13.023227,,30.NNE,Mist,,1,TWC,2025-01-01 13:56:41.569,2025-01-01 13:56:41.569,1,80.1754,27.0,79,UTC+0530,tFCCLQvz7k,8addb8bb-a00a-47df-91b6-91747af18f42,com.sec.android.app.shealth,km/h,,13.0,4,7f19f322-c8a3-4b60-8455-434a16ddb63e,
,,2025-01-02 09:39:48.826,13.038335,,70.ENE,Haze,,1,TWC,2025-01-02 10:37:45.950,2025-01-02 10:37:45.950,1,80.147995,29.0,61,UTC+0530,tFCCLQvz7k,9dd6dc34-c9e5-4321-97db-e866eb5741c3,com.sec.android.app.shealth,km/h,,14.0,4,e28d9043-54bb-43ed-af5c-67b225958630,
,,2025-01-03 03:04:03.378,13.0387535,,10.N,Fog,,1,TWC,2025-01-03 03:19:42.926,2025-01-03 03:19:42.926,1,80.14863,24.0,85,UTC+0530,tFCCLQvz7k,5a42e191-b127-4761-9496-b5d81cb7b66b,com.sec.android.app.shealth,km/h,,11.0,4,c9c30a0a-f4be-46b1-9403-c2bbb8f786ea,
,,2025-01-05 15:35:31.058,10.528962,,10.N,Partly Cloudy,,1,TWC,2025-01-05 16:55:03.545,2025-01-05 16:55:03.545,1,76.201836,27.0,63,UTC+0530,tFCCLQvz7k,bd779d47-2f07-4a13-a438-46e5b34244e3,com.sec.android.app.shealth,km/h,,6.0,19,362fc748-b928-4287-9bd1-e6c7e7356cc8,
,,2025-01-06 16:40:04.470,13.02488,,,Mist,,1,,2025-01-07 02:50:04.674,2025-01-07 02:50:04.674,1,80.176636,25.0,,UTC+0530,tFCCLQvz7k,87e296fb-285e-4b30-8d97-d0ded0e06392,com.sec.android.app.shealth,,,,,a0ef29bf-7cd5-4907-a2cf-e309cd3a0ddc,
,,2025-01-07 13:45:17.294,13.023129,,90.E,Mist,,1,TWC,2025-01-07 14:58:02.830,2025-01-07 14:58:02.830,1,80.175514,26.0,74,UTC+0530,tFCCLQvz7k,d9eec19f-6782-4947-b9c2-f1a872ff4836,com.sec.android.app.shealth,km/h,,11.0,4,f9e65235-c8b9-480c-93c6-1cc259a2bd11,
,,2025-01-08 03:52:09.442,13.038035,,340.NNW,Fog,,1,TWC,2025-01-08 04:32:39.781,2025-01-08 04:32:39.781,1,80.14818,26.0,78,UTC+0530,tFCCLQvz7k,f761a049-c881-4b1e-9b30-738cc9f16b29,com.sec.android.app.shealth,km/h,,6.0,4,8d5d548d-8288-4499-b822-26dffe3d385b,
,,2025-01-08 13:55:49.244,13.022729,,60.ENE,Mist,,1,TWC,2025-01-08 14:14:49.583,2025-01-08 14:14:49.583,1,80.17601,26.0,71,UTC+0530,tFCCLQvz7k,97782d77-8393-4cab-989d-69c9a61727f6,com.sec.android.app.shealth,km/h,,13.0,4,90e92bfe-743f-44a8-be1b-54204798f4fc,
,,2025-01-08 15:44:55.919,13.028393,,60.ENE,Mist,,1,TWC,2025-01-08 15:55:49.051,2025-01-08 15:55:49.051,1,80.15888,25.0,74,UTC+0530,tFCCLQvz7k,67791f61-964e-4d87-8308-ff443b64e8bd,com.sec.android.app.shealth,km/h,,10.0,4,11410724-8d3f-433a-809f-07ab8ebcb28c,
,,2025-01-09 03:42:15.099,13.038595,,10.N,Fog,,1,TWC,2025-01-09 03:57:58.004,2025-01-09 03:57:58.004,1,80.148994,25.0,82,UTC+0530,tFCCLQvz7k,83710022-3855-4b0b-b02c-2cc5239ffc17,com.sec.android.app.shealth,km/h,,8.0,4,45b2d876-3941-482a-b931-dce8084c4cc4,
,,2025-01-09 14:02:51.336,13.000772,,60.ENE,Haze,,1,TWC,2025-01-09 14:11:51.567,2025-01-09 14:11:51.567,1,80.213264,27.0,67,UTC+0530,tFCCLQvz7k,b3d18985-6564-42eb-9369-9eaad3c834af,com.sec.android.app.shealth,km/h,,11.0,4,dcdc997d-fa88-471d-b60b-18b0e73ba4f3,
,,2025-01-09 16:24:07.815,12.993681,,50.NE,Mist,,1,TWC,2025-01-09 17:23:14.301,2025-01-09 17:23:14.301,1,80.217636,26.0,69,UTC+0530,tFCCLQvz7k,b643b551-f796-4afd-9c5b-8dd2af91fee8,com.sec.android.app.shealth,km/h,,8.0,4,3ad10305-008a-4dae-b657-260990a3cb71,
,,2025-01-13 03:35:06.563,9.576825,,60.ENE,Mostly Cloudy,,1,TWC,2025-01-13 06:05:09.237,2025-01-13 06:05:09.237,1,77.181206,22.0,88,UTC+0530,tFCCLQvz7k,9b03bdfb-8c60-4b2b-8b31-3560df03aec4,com.sec.android.app.shealth,km/h,,6.0,3,316a016c-9d74-475e-9471-f0e6933d7015,
,,2025-01-13 09:17:21.575,9.549389,,60.ENE,Rain Shower,,1,TWC,2025-01-13 10:32:43.573,2025-01-13 10:32:43.573,1,77.191444,24.0,80,UTC+0530,tFCCLQvz7k,792aa08b-3085-477c-940c-2329035405b5,com.sec.android.app.shealth,km/h,,10.0,5,31882082-d9fe-431d-9581-fcee5f8af965,
,,2025-01-14 16:40:08.006,9.601681,,70.ENE,Light Rain,,1,TWC,2025-01-14 19:10:13.201,2025-01-14 19:10:13.201,1,77.167145,21.0,90,UTC+0530,tFCCLQvz7k,b5a636af-6c29-4412-acab-10cb1e6adee1,com.sec.android.app.shealth,km/h,,8.0,5,38e812e6-eec3-4684-9f99-f77fd63f2613,
,,2025-01-15 11:33:43.357,10.023839,,80.E,Cloudy,,1,TWC,2025-01-15 11:40:36.330,2025-01-15 11:40:36.330,1,77.15459,22.0,77,UTC+0530,tFCCLQvz7k,b4730390-efae-4668-a231-3902ac917504,com.sec.android.app.shealth,km/h,,8.0,3,4023ca6c-e7e1-4dfd-92b0-25f8dadfaf91,
,,2025-01-15 12:10:50.418,10.023493,,80.E,Cloudy,,1,TWC,2025-01-15 13:18:46.453,2025-01-15 13:18:46.453,1,77.154594,22.0,79,UTC+0530,tFCCLQvz7k,69f28f49-0001-413b-8bb7-55519c5bea2a,com.sec.android.app.shealth,km/h,,6.0,3,0d979b8a-8351-452f-b083-23fa3e2b3fd0,
,,2025-01-16 11:27:12.073,10.012767,,90.E,Mostly Cloudy,,1,TWC,2025-01-16 11:53:10.195,2025-01-16 11:53:10.195,1,77.13881,24.0,63,UTC+0530,tFCCLQvz7k,4b11f196-2c6e-432f-9719-ebe5a1c99903,com.sec.android.app.shealth,km/h,,8.0,3,3ff7e2b7-a1a1-442d-9580-6d5108f933dd,
,,2025-01-16 12:14:10.222,10.016394,,110.ESE,Partly Cloudy,,1,TWC,2025-01-16 12:23:18.313,2025-01-16 12:23:18.313,1,77.14098,23.0,68,UTC+0530,tFCCLQvz7k,12dc2c1f-93ac-4d17-a017-8d05c974b2e0,com.sec.android.app.shealth,km/h,,5.0,2,051e43e2-5f07-40fd-841f-cb8b05bb9711,
,,2025-01-16 14:31:44.557,10.030228,,70.ENE,Haze,,1,TWC,2025-01-16 15:18:46.594,2025-01-16 15:18:46.594,1,77.1619,17.0,80,UTC+0530,tFCCLQvz7k,7a0a02b5-e87b-4e8b-9f46-897941885030,com.sec.android.app.shealth,km/h,,5.0,4,75ea0bae-4cfa-4223-b307-cde67ea7258b,
,,2025-01-19 15:38:59.742,13.03907,,30.NNE,Fog,,1,TWC,2025-01-19 16:21:24.629,2025-01-19 16:21:24.629,1,80.14913,26.0,85,UTC+0530,tFCCLQvz7k,a728ad28-a334-49d1-9b3b-a4110b932a3b,com.sec.android.app.shealth,km/h,,8.0,4,d2910eb3-184d-42fc-8c3c-0f6d60d2441e,
,,2025-02-06 14:55:57.086,13.02222,,90.E,Fog,,1,TWC,2025-02-06 15:40:40.216,2025-02-06 15:40:40.216,1,80.17522,27.0,76,UTC+0530,tFCCLQvz7k,8ce5f865-5d93-4994-ad17-dd255fba31d4,com.sec.android.app.shealth,km/h,,8.0,4,33863566-f939-4a36-b069-e5bf6c76fbcf,
,,2025-02-10 11:35:51.550,13.024575,,90.E,Partly Cloudy,,1,TWC,2025-02-10 11:48:35.085,2025-02-10 11:48:35.085,1,80.17724,29.0,59,UTC+0530,tFCCLQvz7k,9d83db4f-53c2-4ada-970c-2c77d661cf40,com.sec.android.app.shealth,km/h,,21.0,2,e3181a22-be86-40c7-85b4-1d7cfd9dd1fb,
,,2025-02-12 12:17:10.382,13.024273,,120.ESE,Fair,,1,TWC,2025-02-12 12:43:51.553,2025-02-12 12:43:51.553,1,80.177155,28.0,66,UTC+0530,tFCCLQvz7k,eb4cc013-0abf-4522-89c7-b5f50fa291f2,com.sec.android.app.shealth,km/h,,13.0,1,001fe907-f54a-401c-86da-01f5e64ffcb1,
,,2025-02-12 12:45:07.462,13.037805,,120.ESE,Haze,,1,TWC,2025-02-12 14:25:05.667,2025-02-12 14:25:05.667,1,80.14833,28.0,69,UTC+0530,tFCCLQvz7k,4bc14a02-b69d-4ce8-a0ad-e54fca169647,com.sec.android.app.shealth,km/h,,6.0,4,52ca056d-0083-4511-9577-bdc7e36180ac,
,,2025-02-13 03:46:17.965,13.038151,,240.WSW,Fog,,1,TWC,2025-02-13 04:08:06.658,2025-02-13 04:08:06.658,1,80.14782,26.0,79,UTC+0530,tFCCLQvz7k,7659500d-1035-4eb2-954c-c9465af0b4db,com.sec.android.app.shealth,km/h,,8.0,4,127ae6d0-0c1c-4148-be49-c714f67bf0bd,
,,2025-02-13 14:06:26.244,13.022486,,140.SE,Fair,,1,TWC,2025-02-13 14:25:33.854,2025-02-13 14:25:33.854,1,80.17676,26.0,79,UTC+0530,tFCCLQvz7k,cb6f4d18-c4f7-4fdf-8360-6aaff2894454,com.sec.android.app.shealth,km/h,,13.0,18,0b80dbb8-5e35-4b6e-a04d-3bdd2a78bb49,
,,2025-02-17 03:53:26.090,13.036733,,240.WSW,Fog,,1,TWC,2025-02-17 04:06:12.170,2025-02-17 04:06:12.170,1,80.14895,28.0,79,UTC+0530,tFCCLQvz7k,1dff0e04-2ec6-4880-861f-7e007a8ea2b2,com.sec.android.app.shealth,km/h,,5.0,4,142c8b63-3e98-441d-a1c1-97b6bbb5f3a2,
,,2025-02-17 12:52:04.234,13.022618,,140.SE,Haze,,1,TWC,2025-02-17 12:57:40.138,2025-02-17 12:57:40.138,1,80.17596,28.0,73,UTC+0530,tFCCLQvz7k,93767e96-3e71-4217-ae08-006118f005fd,com.sec.android.app.shealth,km/h,,14.0,4,12b3366b-a9d7-4a7f-b3b2-1968d757c93b,
,,2025-02-17 14:41:04.955,13.021395,,140.SE,Mist,,1,TWC,2025-02-17 14:51:13.120,2025-02-17 14:51:13.120,1,80.183426,27.0,77,UTC+0530,tFCCLQvz7k,ab4c5791-77d4-4a9e-83ce-fc7e90ae25a9,com.sec.android.app.shealth,km/h,,14.0,4,7477e5b3-0771-4cfc-aff7-99fbb0819952,
,,2025-02-18 10:49:17.852,13.02295,,140.SE,Fair,,1,TWC,2025-02-18 11:24:56.169,2025-02-18 11:24:56.169,1,80.175735,31.0,57,UTC+0530,tFCCLQvz7k,ac971aa2-737b-4b57-80fe-1706fe3c4702,com.sec.android.app.shealth,km/h,,14.0,1,ec60100b-ef69-45ca-a844-24d31e2baa7b,
,,2025-02-22 08:11:55.813,13.038178,,120.ESE,Fair,,1,TWC,2025-02-22 08:27:04.635,2025-02-22 08:27:04.635,1,80.147934,32.0,59,UTC+0530,tFCCLQvz7k,38f83ccd-741b-48c3-b7b2-9ae3836e9b9b,com.sec.android.app.shealth,km/h,,16.0,1,5fb07676-f88a-4939-9a5d-5accf216ae3d,
,,2025-02-22 10:08:16.475,13.022463,,120.ESE,Fair,,1,TWC,2025-02-22 10:31:33.750,2025-02-22 10:31:33.750,1,80.17486,31.0,63,UTC+0530,tFCCLQvz7k,e67a0489-4ec7-4bc7-a915-2375e9907850,com.sec.android.app.shealth,km/h,,14.0,1,afea94a0-a599-4ce9-b57e-1d3b4f2e4d66,
,,2025-02-28 16:50:45.250,13.022442,,70.ENE,Partly Cloudy,,1,TWC,2025-02-28 17:30:56.939,2025-02-28 17:30:56.939,1,80.17578,28.0,79,UTC+0530,tFCCLQvz7k,49b5aa7a-fe68-42ba-ad41-79af29ed4f2c,com.sec.android.app.shealth,km/h,,16.0,19,af3aa98f-d723-41ba-b3ee-2e3bd0b0b7c2,
,,2025-03-01 08:17:55.224,13.03807,,90.E,Partly Cloudy,,1,TWC,2025-03-01 08:36:54.362,2025-03-01 08:36:54.362,1,80.14793,32.0,63,UTC+0530,tFCCLQvz7k,b89a5cb0-c400-453e-8553-230fef2fdebd,com.sec.android.app.shealth,km/h,,21.0,2,d0607faa-a9d9-4559-9d4a-e012b5f54a5c,
,,2025-03-01 10:01:08.374,13.0222,,100.E,Partly Cloudy,,1,TWC,2025-03-01 10:37:15.103,2025-03-01 10:37:15.103,1,80.17661,31.0,65,UTC+0530,tFCCLQvz7k,01e70e18-e50f-4616-83cc-a00b82251555,com.sec.android.app.shealth,km/h,,14.0,2,b6106847-a86d-47ef-87a8-0ba2fae0a5f5,
,,2025-03-01 23:47:10.960,13.038356,,40.NE,Fog,,1,TWC,2025-03-02 00:58:06.527,2025-03-02 00:58:06.527,1,80.14833,26.0,87,UTC+0530,tFCCLQvz7k,f0fd967b-5cec-4f90-97cf-3f457a53c6f0,com.sec.android.app.shealth,km/h,,5.0,4,4a0425ea-8c76-4b16-b500-1de5962fbda9,
,,2025-03-02 02:49:09.905,13.007722,,60.ENE,Fog,,1,TWC,2025-03-02 04:36:21.396,2025-03-02 04:36:21.396,1,80.2669,29.0,77,UTC+0530,tFCCLQvz7k,64970b88-395b-4b24-adf6-3668f9f7571d,com.sec.android.app.shealth,km/h,,5.0,4,b316e814-bc2e-441c-920f-18b4ad7d1ce5,
,,2025-03-03 16:43:44.815,13.023911,,150.SSE,Fair,,1,TWC,2025-03-03 17:20:08.727,2025-03-03 17:20:08.727,1,80.17704,28.0,82,UTC+0530,tFCCLQvz7k,99324c07-6b3e-4df4-9240-d8dc90cd6b16,com.sec.android.app.shealth,km/h,,8.0,18,ae2b784d-ff92-4542-836a-9f90848c5c23,
,,2025-03-04 09:51:22.813,13.038655,,130.SE,Partly Cloudy,,1,TWC,2025-03-04 10:05:19.462,2025-03-04 10:05:19.462,1,80.14832,33.0,57,UTC+0530,tFCCLQvz7k,76b563ca-30ca-4828-9a91-e6721c853d6b,com.sec.android.app.shealth,km/h,,13.0,2,fead4e96-163b-440b-b813-940c098bb069,
,,2025-03-04 16:35:13.802,13.022524,,150.SSE,Fair,,1,TWC,2025-03-04 16:49:55.293,2025-03-04 16:49:55.293,1,80.176056,28.0,81,UTC+0530,tFCCLQvz7k,2cc8b41c-dab9-452a-b6bb-4b021ee21cee,com.sec.android.app.shealth,km/h,,6.0,18,b802978a-32e6-46d5-a73e-f2c51bbf92d5,
,,2025-03-06 03:40:18.568,13.038369,,250.WSW,Fog,,1,TWC,2025-03-06 04:00:05.970,2025-03-06 04:00:05.970,1,80.14812,29.0,70,UTC+0530,tFCCLQvz7k,a12c5080-ea57-49ab-8be4-50794661a2c8,com.sec.android.app.shealth,km/h,,8.0,4,de4e2c58-f872-43b1-8e40-a1f7f5958d46,
,,2025-03-06 16:10:30.704,13.023556,,120.ESE,Fair,,1,TWC,2025-03-06 16:23:53.064,2025-03-06 16:23:53.064,1,80.17693,28.0,63,UTC+0530,tFCCLQvz7k,2baaa44e-56f4-4ad2-b68e-9a451aab1eb5,com.sec.android.app.shealth,km/h,,10.0,18,26417d77-35c0-4a65-864a-c3ab4119a7d5,
,,2025-03-07 04:36:49.398,13.038118,,240.WSW,Haze,,1,TWC,2025-03-07 04:54:12.002,2025-03-07 04:54:12.002,1,80.1477,31.0,55,UTC+0530,tFCCLQvz7k,6955a8e7-cd79-4857-ad8d-7d8d089f2a64,com.sec.android.app.shealth,km/h,,5.0,4,d5357ffa-093b-44e3-b051-e18f8310a2fc,
,,2025-03-07 16:40:40.793,13.022098,,130.SE,Clear,,1,TWC,2025-03-07 17:41:30.341,2025-03-07 17:41:30.341,1,80.175186,28.0,76,UTC+0530,tFCCLQvz7k,e46ee5a9-50e0-4101-bcdf-5494b7994d99,com.sec.android.app.shealth,km/h,,8.0,18,c2e8b8c0-198c-450d-8860-e577ce315f4a,
,,2025-03-10 12:59:27.747,13.022667,,70.ENE,Mostly Cloudy,,1,TWC,2025-03-10 13:08:13.121,2025-03-10 13:08:13.121,1,80.176025,29.0,69,UTC+0530,tFCCLQvz7k,93041772-810a-4d46-a6e6-57efaf2f19fc,com.sec.android.app.shealth,km/h,,18.0,3,eab0ec23-7af4-4fda-ba68-6c3e83cecc6f,
,,2025-03-10 14:56:49.319,13.021745,,70.ENE,Fair,,1,TWC,2025-03-10 15:03:34.611,2025-03-10 15:03:34.611,1,80.18351,28.0,73,UTC+0530,tFCCLQvz7k,189d0acd-bb7d-4604-90ba-940f7539c6d4,com.sec.android.app.shealth,km/h,,21.0,18,a37bf412-e93b-4f12-bffb-3c038cf219a5,
,,2025-03-11 03:22:57.756,13.038244,,30.NNE,Fog,,1,TWC,2025-03-11 03:43:20.854,2025-03-11 03:43:20.854,1,80.147934,28.0,77,UTC+0530,tFCCLQvz7k,db2edbf8-cf39-4f3c-84eb-9d68caf58943,com.sec.android.app.shealth,km/h,,8.0,4,e3490e98-71f1-4284-8e55-295434d4f491,
,,2025-03-11 13:37:13.593,13.022754,,90.E,Mist,,1,TWC,2025-03-11 14:26:23.327,2025-03-11 14:26:23.327,1,80.17601,27.0,90,UTC+0530,tFCCLQvz7k,cebf96ec-51e1-43bb-b2dd-b4880a08c892,com.sec.android.app.shealth,km/h,,8.0,4,c5217896-7058-40af-9a63-03528a3355fb,
,,2025-03-11 16:17:36.347,13.045715,,60.ENE,Fog,,1,TWC,2025-03-11 17:04:24.132,2025-03-11 17:04:24.132,1,80.24782,26.0,93,UTC+0530,tFCCLQvz7k,c29f89c9-066a-4b64-8521-ec0a241f2033,com.sec.android.app.shealth,km/h,,6.0,4,98fc8bd7-9e54-478d-99c2-d669c890b563,
,,2025-03-11 18:17:45.301,13.022851,,300.WNW,Mist,,1,TWC,2025-03-11 18:33:54.470,2025-03-11 18:33:54.470,1,80.17598,26.0,91,UTC+0530,tFCCLQvz7k,9c7d354c-9d33-4876-a378-f50133de81d3,com.sec.android.app.shealth,km/h,,5.0,4,44a7a6bf-b2c7-4689-97bd-db375ea87602,
,,2025-03-12 03:58:15.281,13.038446,,50.NE,Fog,,1,TWC,2025-03-12 04:22:51.736,2025-03-12 04:22:51.736,1,80.14895,29.0,82,UTC+0530,tFCCLQvz7k,c737c12e-c890-4855-a3ab-8e5732624fc6,com.sec.android.app.shealth,km/h,,8.0,4,a9c53282-227f-45d6-8083-066b4b7bc051,
,,2025-03-13 03:48:26.738,13.038165,,230.SW,Fair,,1,TWC,2025-03-13 04:06:08.273,2025-03-13 04:06:08.273,1,80.14903,31.0,71,UTC+0530,tFCCLQvz7k,0b4d3866-7425-42c3-8518-d191b2fa2b4f,com.sec.android.app.shealth,km/h,,5.0,1,b4b458fc-9dc1-476a-8a72-51d3b20f5a7a,
,,2025-03-13 17:03:28.633,13.022766,,200.SSW,Fair,,1,TWC,2025-03-13 18:28:35.320,2025-03-13 18:28:35.320,1,80.17596,28.0,85,UTC+0530,tFCCLQvz7k,c0cf4649-58f9-42aa-a824-0a17cbc75946,com.sec.android.app.shealth,km/h,,10.0,18,e69d2fbb-e50d-4c49-98c2-8efaf7cfa9d9,
,,2025-03-14 03:46:46.305,13.037957,,230.SW,Fog,,1,TWC,2025-03-14 04:01:55.538,2025-03-14 04:01:55.538,1,80.14908,29.0,76,UTC+0530,tFCCLQvz7k,2ff42845-cf49-4c68-8767-14b83e0a922b,com.sec.android.app.shealth,km/h,,10.0,4,c9fc843a-9981-4845-8e7a-3cacf5fa59ce,
