com.samsung.shealth.rewards,6302031,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2023-04-13 18:30:00.000,,10299999,,2023-04-19 18:30:10.352,2023-04-14 18:30:07.190,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12614}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-13 18:30:00.000,d0df9340-9ef5-4fc8-9cf2-6d5cf0f0cfcd,1,
,2023-04-13 18:30:00.000,,10009,,2023-04-19 18:30:07.652,2023-04-14 18:30:03.832,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11246}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-13 18:30:00.000,4afc9503-5623-4d42-a946-b1cf8e7fd75c,1,
1201,,1002,,9d3e3ec4-4d2f-49eb-90d5-3652553cf5a7,2023-04-22 00:58:43.435,2023-04-22 00:58:43.435,,,1201,UTC+0530,3.587,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.speed.lifetime,2023-04-22 00:58:34.268,1d038a60-9933-46b3-8371-ecd8205ead27,1,
1202,,1002,,9d3e3ec4-4d2f-49eb-90d5-3652553cf5a7,2023-04-22 00:58:43.459,2023-04-22 00:58:43.459,,,1202,UTC+0530,2.2625177,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2023-04-22 00:58:34.268,89d4757d-07b8-47a1-afc2-7f3292f93cc5,1,
1202,,1002,,ec36c519-1bc4-44ba-aae7-90ae9e5fcfe4,2023-04-22 00:58:43.289,2021-12-04 14:32:41.429,,,1202,UTC+0530,0.6563757,Rju+KmA1Z1,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2021-12-04 14:32:28.800,30ac5a6d-9e00-4ccd-a96f-9a94f4d8a3bd,0,
1201,,1002,,ec36c519-1bc4-44ba-aae7-90ae9e5fcfe4,2023-04-22 00:58:43.239,2021-12-04 14:32:41.416,,,1201,UTC+0530,2.064,Rju+KmA1Z1,com.sec.android.app.shealth,sport.tracker.best.record.speed.lifetime,2021-12-04 14:32:28.800,0a94d38d-a394-4ee3-81b6-beb3ab4d734f,0,
1203,,14001,,1c52b670-05fa-4ab3-a29e-4e51fbb981f6,2023-04-29 17:40:40.569,2021-11-26 03:32:05.402,,,1203,UTC+0530,1832241,Rju+KmA1Z1,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-10-13 16:03:36.939,ec72f687-1c41-4617-af85-812dedd76be4,0,
1203,,14001,,3d6a735f-ef5f-4fb8-8bf6-02e836dd217e,2023-04-29 17:40:40.569,2022-03-21 17:49:32.304,,,1203,UTC+0530,3025220,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-10-15 14:49:34.600,6a511b69-c9d1-4cf7-9807-71e208d31111,0,
1203,,14001,,f1029688-8232-4052-8a22-9136b6dbd6ed,2023-04-29 17:40:40.569,2022-03-21 17:49:32.442,,,1203,UTC+0530,8694650,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-10-26 16:19:39.657,94e5aeba-ddda-4744-97e6-fd2c07da9f2e,0,
1203,,14001,,76eb4ad9-30e1-4e57-9e91-a8edefff73a2,2023-04-29 17:40:40.569,2021-10-05 15:53:15.893,,,1203,UTC+0530,2786296,BpIW3aQ9BJ,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-10-05 15:53:07.950,c2e778ed-665c-4402-ab01-81c3abcca4d5,0,
1203,,14001,,1d868aa4-87b4-4efe-9b8a-d75a56e48375,2023-04-29 17:40:40.569,2022-03-21 17:49:32.352,,,1203,UTC+0530,3990961,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-10-20 15:22:52.318,921cd30e-1410-412b-afdb-63000c2c639b,0,
1203,,14001,,b2e09262-6b85-48a3-8737-52bc2e820d88,2023-04-29 17:40:40.569,2021-10-03 15:36:45.765,,,1203,UTC+0530,2557354,BpIW3aQ9BJ,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-10-03 15:36:05.460,6988d663-3480-46f5-9e5b-18bef350d887,0,
1203,,14001,,5ff31ff3-be57-41d7-a41c-587d8e8736f2,2023-04-29 17:40:40.649,2023-04-29 17:40:40.649,,,1203,UTC+0530,11545616,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2023-04-29 17:40:27.650,4648ea60-ca9c-4562-84ad-2353ea3266ec,1,
1203,,14001,,d2619024-8301-4cf9-a716-924700c349f0,2023-04-29 17:40:40.569,2022-03-21 17:49:32.283,,,1203,UTC+0530,2715561,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-10-14 14:39:33.725,ef0e1bc9-ed98-4191-98ac-155704bb048d,0,
,2023-04-26 18:30:00.000,,10299999,,2023-05-02 18:30:12.671,2023-04-27 18:30:08.514,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":15159}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-26 18:30:00.000,56305f6b-2cab-459c-96f6-72ed29c563ff,1,
,2023-04-26 18:30:00.000,,10009,,2023-05-02 18:30:09.022,2023-04-27 18:30:04.034,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12771}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-26 18:30:00.000,2a6ef26b-3269-4382-a423-2dab7cecf33f,1,
,2023-05-07 18:30:00.000,,10299999,,2023-05-13 18:30:16.904,2023-05-08 18:30:15.852,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10988}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-07 18:30:00.000,38b76957-ea3e-4825-8e78-bab6eb99dac4,1,
,2023-05-12 18:30:00.000,,10299999,,2023-05-18 18:30:12.484,2023-05-13 18:30:10.939,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10428}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-12 18:30:00.000,ce8642b2-cd98-49ff-9a5d-9203afd42125,1,
,2023-05-19 18:30:00.000,,10009,,2023-05-25 18:30:10.474,2023-05-20 18:30:03.378,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":15289}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-19 18:30:00.000,dd2ba714-d320-44e2-9c97-96f1461b2a6a,1,
,2023-05-22 18:30:00.000,,10299999,,2023-05-28 18:30:13.890,2023-05-23 18:30:20.926,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10899}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-22 18:30:00.000,a4e6c417-1f84-4dc2-8251-ad373a965acf,1,
,2023-05-29 18:30:00.000,,10299999,,2023-06-04 18:31:05.325,2023-05-31 18:52:07.696,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10373}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-29 18:30:00.000,8e7d6fce-b1e1-42f2-8a42-b4aeb0793632,1,
,2023-06-12 18:30:00.000,,10299999,,2023-06-18 18:30:12.519,2023-06-13 18:30:08.662,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10835}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-12 18:30:00.000,88668251-bd98-4afc-8885-842d242bdfe1,1,
,2023-06-13 18:30:00.000,,10299999,,2023-06-19 18:30:40.413,2023-06-14 18:30:10.770,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10038}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-13 18:30:00.000,647c6e11-497e-4b46-9612-9aa1b363adff,1,
,2023-06-15 18:30:00.000,,10299999,,2023-06-21 18:30:15.622,2023-06-16 18:30:06.260,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10956}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-15 18:30:00.000,ee02bf54-916e-4a4f-b8bd-7c73cab90c60,1,
,2023-06-15 18:30:00.000,,10009,,2023-06-21 18:31:45.955,2023-06-16 18:30:03.715,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11967}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-15 18:30:00.000,379e09a6-4497-461c-9542-dbcd12255ad2,1,
,2023-06-20 18:30:00.000,,10009,,2023-06-26 18:52:26.669,2023-06-21 18:30:04.349,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10062}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-20 18:30:00.000,7a8c414f-f51e-41b5-a571-1973c6bb0241,1,
,2023-06-24 18:30:00.000,,10009,,2023-06-30 18:30:09.691,2023-06-25 18:30:05.099,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11921}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-24 18:30:00.000,8b55ace4-799e-4199-9d3e-e2658dcd6f9b,1,
,2023-06-27 18:30:00.000,,10009,,2023-07-03 18:30:10.664,2023-06-28 18:30:05.838,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10283}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-27 18:30:00.000,ee2a1546-9ec7-42d0-8609-30a319287373,1,
,2023-07-02 18:30:00.000,,10299999,,2023-07-08 18:30:47.375,2023-07-03 18:30:08.347,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13292}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-07-02 18:30:00.000,ffdbb726-8612-4d50-8ff3-a591b24f9b1f,1,
,2023-07-02 18:30:00.000,,10009,,2023-07-08 18:30:17.885,2023-07-03 18:30:04.222,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10596}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-07-02 18:30:00.000,8ed63bdb-e172-46d2-bac5-d1d81d871efc,1,
,2023-07-03 18:30:00.000,,10299999,,2023-07-09 18:30:22.228,2023-07-04 18:30:07.448,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12897}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-07-03 18:30:00.000,ca944492-bc67-464c-a883-946b63280ebe,1,
1205,,14001,,d2619024-8301-4cf9-a716-924700c349f0,2023-07-16 13:32:26.995,2022-03-21 17:49:32.287,,,1205,UTC+0530,643.67004,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-10-14 14:39:33.725,87022fa5-8449-43c0-84a3-4f502ceee6a9,0,
1205,,14001,,b2e09262-6b85-48a3-8737-52bc2e820d88,2023-07-16 13:32:26.995,2021-10-03 15:36:45.800,,,1205,UTC+0530,694.24005,BpIW3aQ9BJ,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-10-03 15:36:05.460,c5bc4966-fbd1-4f65-aec0-c63be7073fb4,0,
1205,,14001,,3d6a735f-ef5f-4fb8-8bf6-02e836dd217e,2023-07-16 13:32:26.995,2022-03-21 17:49:32.310,,,1205,UTC+0530,807.78,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-10-15 14:49:34.600,55595a43-9b23-46b3-bbef-cd0ed9f8ae94,0,
1205,,14001,,1c52b670-05fa-4ab3-a29e-4e51fbb981f6,2023-07-16 13:32:26.995,2021-11-26 03:32:05.422,,,1205,UTC+0530,606.85,Rju+KmA1Z1,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-10-13 16:03:36.939,ff730759-7aa0-478f-b0ae-d7bb5b18b1ed,0,
1205,,14001,,76eb4ad9-30e1-4e57-9e91-a8edefff73a2,2023-07-16 13:32:26.995,2021-10-05 15:53:15.922,,,1205,UTC+0530,812.43,BpIW3aQ9BJ,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-10-05 15:53:07.950,729dda8e-0537-436e-9541-23a5da06574e,0,
1205,,14001,,65254d98-8a5f-4f5e-9bf7-4793bc88e1be,2023-07-16 13:32:27.055,2023-07-16 13:32:27.055,,,1205,UTC+0530,1226.69,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2023-07-16 13:32:16.244,8641ab6a-3c60-446d-bbd6-52451fd2306c,1,
1205,,14001,,1d868aa4-87b4-4efe-9b8a-d75a56e48375,2023-07-16 13:32:26.995,2022-03-21 17:49:32.390,,,1205,UTC+0530,1144.1299,EmOHuC/o0o,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-10-20 15:22:52.318,6691a15a-c3ca-4dc3-89a0-e4972dbd1249,0,
,2023-07-13 18:30:00.000,,10009,,2023-07-19 18:30:12.990,2023-07-14 18:30:06.870,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":15009}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-07-13 18:30:00.000,7bd2a7c4-0b46-4bde-9acf-441d959aeb7d,1,
,,,,,2023-07-24 03:41:40.683,2021-11-26 03:30:57.861,,,LAST_SLEEP_CHECKING_TIME,,,Rju+KmA1Z1,com.sec.android.app.shealth,Sleep.Goal.Temp,2023-07-21 18:30:00.000,2a1958c4-4480-415c-8d1f-1e02cfed2b74,-10000,
,,,,,2023-07-24 03:41:40.683,2021-10-03 21:29:26.297,,,LAST_SLEEP_CHECKING_TIME,,,BpIW3aQ9BJ,com.sec.android.app.shealth,Sleep.Goal.Temp,2023-07-21 18:30:00.000,de204ea8-c574-4f0f-a43f-701d8fde7630,-10000,
,2022-11-07 03:01:00.000,,,,2023-07-25 02:23:12.835,2023-07-25 02:23:12.835,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,46,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-11-06 22:15:00.000,d8463844-3cce-427c-9508-00bef7e6713c,0,
,2023-02-21 03:09:00.000,,,,2023-07-25 02:23:12.831,2023-07-25 02:23:12.831,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,60,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-02-20 20:21:00.000,13f4529a-903e-4341-afa6-faf6fff5fd60,0,
,2022-12-15 03:05:00.000,,,,2023-07-25 02:23:12.833,2023-07-25 02:23:12.833,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,51,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-12-14 22:11:00.000,c8f104a3-f25d-49c4-9b76-d0a33a9a0674,0,
,2022-08-15 04:32:00.000,,,,2023-07-25 02:23:12.840,2023-07-25 02:23:12.840,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,57,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-14 21:15:00.000,0b81f118-1274-4a09-9842-bc52f822b8b2,0,
,2023-04-08 23:59:00.000,,,,2023-07-25 02:23:12.827,2023-07-25 02:23:12.827,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,25,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-04-08 18:58:00.000,1f67e315-4cd2-4343-a42b-fb1ae3c6e543,0,
,2023-06-23 03:07:00.000,,,,2023-07-25 02:23:12.822,2023-07-25 02:23:12.822,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,94,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-06-22 20:01:00.000,05bcf4b4-0fcb-4e27-8798-ff61a8cc690f,0,
,2022-12-22 22:46:00.000,,,,2023-07-25 02:23:12.833,2023-07-25 02:23:12.833,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,11,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-12-22 18:50:00.000,9d466531-fcd1-4aec-a655-922892ffa4b3,0,
,2022-09-20 03:18:00.000,,,,2023-07-25 02:23:12.837,2023-07-25 02:23:12.837,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,40,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-09-19 19:32:00.000,c285495b-87d8-4f8c-8f8e-76a9f4a06e57,0,
,2022-09-15 03:27:00.000,,,,2023-07-25 02:23:12.838,2023-07-25 02:23:12.838,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,35,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-09-14 23:11:00.000,889d8e22-1da1-415a-9083-090668e2da5c,0,
,2023-05-01 02:46:00.000,,,,2023-07-25 02:23:12.825,2023-07-25 02:23:12.825,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,80,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-04-30 20:04:00.000,d56615e4-b215-4f29-815a-b4e3fb8b2777,0,
,2023-06-01 03:02:00.000,,,,2023-07-25 02:23:12.823,2023-07-25 02:23:12.823,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,90,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-31 20:44:00.000,15edf75c-b5ae-4544-863b-1c7c08f08c6c,0,
,2023-06-10 03:16:00.000,,,,2023-07-25 02:23:12.823,2023-07-25 02:23:12.823,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,91,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-06-09 23:54:00.000,bda08bb6-1385-44fd-b5d0-c54dc1304b39,0,
,2022-09-05 01:33:00.000,,,,2023-07-25 02:23:12.838,2023-07-25 02:23:12.838,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,33,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-09-04 22:33:00.000,e545ed79-1b4e-40c0-8dd3-68e78c1fdc35,0,
,2022-06-22 04:07:00.000,,,,2023-07-25 02:23:12.844,2023-07-25 02:23:12.844,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,42,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-06-21 20:37:00.000,ac63cc7a-c227-4904-97cf-3deefd0a832a,0,
,2023-03-29 03:00:00.000,,,,2023-07-25 02:23:12.828,2023-07-25 02:23:12.828,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,71,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-28 20:30:00.000,182f921a-a8e5-4d08-8c30-cf269a76cf86,0,
,2023-03-20 03:11:00.000,,,,2023-07-25 02:23:12.828,2023-07-25 02:23:12.828,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,68,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-19 21:21:00.000,ed688709-2b0d-447f-954c-ae0275f6fdff,0,
,2023-05-25 02:00:00.000,,,,2023-07-25 02:23:12.824,2023-07-25 02:23:12.824,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,36,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-24 19:19:00.000,382ed4c1-ff06-4010-a033-f84d2e7bcb76,0,
,2022-02-12 01:27:00.000,,,,2023-07-25 02:23:12.848,2023-07-25 02:23:12.848,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,23,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-02-11 19:08:00.000,98fde0f7-ab3a-44c6-863e-b38a24e27a12,0,
,2022-04-11 01:40:00.000,,,,2023-07-25 02:23:12.846,2023-07-25 02:23:12.846,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0530,2,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-04-10 17:50:00.000,9a8e5d85-65c8-47d3-8e08-b01a4d04ed90,0,
,2022-06-13 04:24:00.000,,,,2023-07-25 02:23:12.844,2023-07-25 02:23:12.844,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,40,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-06-13 00:56:00.000,91420a52-30f5-4c32-a72b-11c24e223957,0,
,2023-06-27 02:34:00.000,,,,2023-07-25 02:23:12.822,2023-07-25 02:23:12.822,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,95,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-06-26 17:41:00.000,34784718-b7f2-4b4e-81f1-c71feaaffe6b,0,
,2023-07-17 02:48:00.000,,,,2023-07-25 02:23:12.822,2023-07-25 02:23:12.822,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,100,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-07-16 21:10:00.000,a0a21be0-586e-4ec3-8825-910996683007,0,
,2022-11-23 04:18:00.000,,,,2023-07-25 02:23:12.834,2023-07-25 02:23:12.834,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,10,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-11-22 18:40:00.000,72d56a5c-26c6-4fb6-b082-5b3fa6f6d9bb,0,
,2022-03-25 02:25:00.000,,,,2023-07-25 02:23:12.847,2023-07-25 02:23:12.847,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,32,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-03-24 20:12:00.000,6158bd21-0e56-4166-9cbd-e16ada0d8528,0,
,2022-08-02 04:54:00.000,,,,2023-07-25 02:23:12.841,2023-07-25 02:23:12.841,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,49,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-01 21:47:00.000,f1208f89-bc5d-4936-b66f-cc13747da952,0,
,2022-11-02 04:22:00.000,,,,2023-07-25 02:23:12.836,2023-07-25 02:23:12.836,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,6,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-11-01 18:40:00.000,ffe1f2e1-9b03-44d3-9767-471e31400bc4,0,
,2023-05-03 02:48:00.000,,,,2023-07-25 02:23:12.825,2023-07-25 02:23:12.825,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,82,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-02 21:38:00.000,358d40b7-1f5d-4303-a471-698890504967,0,
,2022-09-30 01:17:00.000,,,,2023-07-25 02:23:12.837,2023-07-25 02:23:12.837,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,3,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-09-29 19:05:00.000,561d7de1-d6cb-45cd-9c22-a527b176478d,0,
,2023-01-12 04:12:00.000,,,,2023-07-25 02:23:12.832,2023-07-25 02:23:12.832,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,14,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-01-11 19:07:00.000,9ba272ad-e0ab-4198-8cc1-506e413e7663,0,
,2022-02-21 01:56:00.000,,,,2023-07-25 02:23:12.848,2023-07-25 02:23:12.848,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,24,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-02-20 21:09:00.000,e8683fb1-1a62-4ae6-9a45-85e403f71f46,0,
,2022-01-17 01:29:00.000,,,,2023-07-25 02:23:12.848,2023-07-25 02:23:12.848,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,21,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-01-16 20:27:00.000,b0b8108e-7239-4b99-8ea0-12833fb718b3,0,
,2022-09-26 02:30:00.000,,,,2023-07-25 02:23:12.837,2023-07-25 02:23:12.837,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,41,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-09-25 22:50:00.000,e495295c-c483-4d74-8dc3-29be33a8043e,0,
,2022-03-29 02:00:00.000,,,,2023-07-25 02:23:12.846,2023-07-25 02:23:12.846,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,29,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-03-28 19:00:00.000,4d9fee34-cbd9-4da6-ac5f-d2818e10b516,0,
,2022-07-27 04:59:00.000,,,,2023-07-25 02:23:12.841,2023-07-25 02:23:12.841,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,46,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-07-26 20:48:00.000,f325c16e-ba3c-4eda-b94c-843ca54d2ab3,0,
,2023-04-14 23:50:00.000,,,,2023-07-25 02:23:12.826,2023-07-25 02:23:12.826,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,27,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-04-14 19:30:00.000,c6e76420-9976-4c2f-9c30-507dcb565851,0,
,2022-12-25 23:37:00.000,,,,2023-07-25 02:23:12.833,2023-07-25 02:23:12.833,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,12,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-12-25 18:59:00.000,0a3ab675-355c-49ff-9eb3-511a3b4575e0,0,
,2023-05-04 03:12:00.000,,,,2023-07-25 02:23:12.825,2023-07-25 02:23:12.825,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,83,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-03 21:24:00.000,148df9ae-f7b3-4ca2-b495-7d77db02e410,0,
,2023-04-23 02:35:00.000,,,,2023-07-25 02:23:12.826,2023-07-25 02:23:12.826,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0530,6,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-04-22 18:31:00.000,87854d81-c645-4aea-8fe8-b197d7c78811,0,
,2022-09-18 02:59:00.000,,,,2023-07-25 02:23:12.837,2023-07-25 02:23:12.837,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,38,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-09-18 01:37:00.000,c11dfea6-35c1-4501-89e3-766312281225,0,
